NC_000913.3_30	iSF_1195.SF0029	99.5	382	2	0	1	382	1	382	6.72e-284	767
NC_000913.3_30	STM_v1_0.STM0066	94.8	382	20	0	1	382	1	382	1.82e-272	738
NC_000913.3_30	iYL1228.KPN_00040	93.2	382	26	0	1	382	10	391	6.71e-268	727
NC_000913.3_31	iML1515.b0033	100	1073	0	0	1	1073	1	1073	0.0	2087
NC_000913.3_31	iSSON_1240.SSON_0038	99.8	1073	2	0	1	1073	1	1073	0.0	2084
NC_000913.3_31	iSF_1195.SF0030	99.7	1073	3	0	1	1073	1	1073	0.0	2083
NC_000913.3_31	iSbBS512_1146.SbBS512_E0037	99.7	1073	3	0	1	1073	1	1073	0.0	2081
NC_000913.3_31	iSDY_1059.SDY_0055	99.4	1073	6	0	1	1073	1	1073	0.0	2075
NC_000913.3_31	STM_v1_0.STM0067	98.2	1073	19	0	1	1073	1	1073	0.0	2056
NC_000913.3_31	iYL1228.KPN_00041	97.2	1072	30	0	1	1072	1	1072	0.0	2037
NC_000913.3_31	iPC815.YPO0482	92.6	1073	79	0	1	1073	1	1073	0.0	1957
NC_000913.3_33	iJN1463.PP_3285	57.4	195	82	1	1	195	1	194	2.34e-77	229
NC_000913.3_34	iML1515.b0036	100	261	0	0	1	261	1	261	2.73e-188	515
NC_000913.3_34	iSF_1195.SF0033	99.6	261	1	0	1	261	37	297	4.16e-187	514
NC_000913.3_34	iSSON_1240.SSON_0042	99.2	261	2	0	1	261	37	297	4.86e-186	511
NC_000913.3_34	iSDY_1059.SDY_0058	98.5	261	4	0	1	261	37	297	9.38e-184	505
NC_000913.3_34	STM_v1_0.STM0070	93.5	261	17	0	1	261	1	261	9.01e-178	489
NC_000913.3_35	iML1515.b0037	100	517	0	0	1	517	1	517	0.0	1058
NC_000913.3_35	iSSON_1240.SSON_0043	98.1	517	10	0	1	517	6	522	0.0	1038
NC_000913.3_35	iSF_1195.SF0034	97.5	517	13	0	1	517	6	522	0.0	1036
NC_000913.3_35	iSDY_1059.SDY_0059	97.5	517	13	0	1	517	6	522	0.0	1030
NC_000913.3_36	iML1515.b0038	100	405	0	0	1	405	1	405	4.43e-312	840
NC_000913.3_36	iSF_1195.SF0035	99.8	405	1	0	1	405	1	405	2.56e-311	838
NC_000913.3_36	iSDY_1059.SDY_0060	99.3	405	3	0	1	405	1	405	1.73e-309	834
NC_000913.3_36	STM_v1_0.STM0072	95.1	405	20	0	1	405	1	405	5.96e-301	812
NC_000913.3_37	iML1515.b1695	47.9	382	196	3	1	380	1	381	6.76e-121	354
NC_000913.3_38	iML1515.b0040	100	504	0	0	1	504	1	504	0.0	1019
NC_000913.3_38	iSSON_1240.SSON_0048	100	504	0	0	1	504	1	504	0.0	1019
NC_000913.3_38	iSF_1195.SF0037	99.4	504	3	0	1	504	1	504	0.0	1016
NC_000913.3_38	iSDY_1059.SDY_0062	99.0	504	5	0	1	504	1	504	0.0	1008
NC_000913.3_38	STM_v1_0.STM0074	96.4	504	18	0	1	504	1	504	0.0	991
NC_000913.3_39	iEK1008.Rv3029c	31.3	259	162	7	3	248	4	259	2.49e-22	92.4
NC_000913.3_39	iAF987.Gmet_3300	32.9	216	135	6	1	211	1	211	5.74e-20	85.9
NC_000913.3_40	iAF987.Gmet_2152	39.7	229	124	6	84	309	82	299	9.23e-37	133
NC_000913.3_40	iAF987.Gmet_2262	36.7	248	136	7	70	311	69	301	3.46e-36	131
NC_000913.3_40	iAF987.Gmet_2265	33.4	308	185	7	12	308	18	316	7.64e-36	131
NC_000913.3_40	iAF987.Gmet_1712	34.7	245	147	6	70	311	69	303	2.88e-34	126
NC_000913.3_40	iAF987.Gmet_3301	40.3	176	99	3	140	313	133	304	5.62e-34	125
NC_000913.3_40	iEK1008.Rv3028c	34.6	254	157	7	60	311	67	313	1.10e-31	120
NC_000913.3_41	iCHOv1.100763190	26.0	385	237	15	7	355	70	442	3.12e-21	95.9
NC_000913.3_41	iAT_PLT_636.2110	27.3	385	232	16	7	355	70	442	3.12e-21	95.9
NC_000913.3_41	iMM1415.66841	26.0	385	237	15	7	355	69	441	1.78e-20	93.6
NC_000913.3_41	iJN1463.PP_4203	25.8	365	225	12	6	335	14	367	5.22e-19	89.0
NC_000913.3_43	iYO844.BSU33960	25.7	443	293	11	23	438	31	464	2.11e-36	139
NC_000913.3_43	iHN637.CLJU_RS08975	25.0	444	312	10	19	443	10	451	1.49e-33	130
NC_000913.3_43	iJN1463.PP_3658	27.4	423	274	11	8	407	11	423	9.29e-33	128
NC_000913.3_43	iYO844.BSU06230	26.5	446	296	8	14	431	9	450	1.70e-32	128
NC_000913.3_43	STM_v1_0.STM3091	25.0	436	299	5	29	442	28	457	1.88e-31	125
NC_000913.3_44	iML1515.b0046	100	176	0	0	1	176	1	176	2.65e-137	379
NC_000913.3_45	iML1515.b0047	100	620	0	0	1	620	1	620	0.0	1154
NC_000913.3_45	iSbBS512_1146.SbBS512_E0041	99.8	620	1	0	1	620	1	620	0.0	1149
NC_000913.3_45	iSF_1195.SF0044	99.4	620	4	0	1	620	1	620	0.0	1146
NC_000913.3_45	iSSON_1240.SSON_0055	99.5	620	3	0	1	620	1	620	0.0	1145
NC_000913.3_45	STM_v1_0.STM0086	90.3	619	60	0	1	619	1	619	0.0	1050
NC_000913.3_46	iML1515.b0048	100	159	0	0	38	196	1	159	3.25e-119	334
NC_000913.3_46	iSbBS512_1146.SbBS512_E0042	100	159	0	0	38	196	1	159	3.25e-119	334
NC_000913.3_46	iSF_1195.SF0045	100	159	0	0	38	196	1	159	3.25e-119	334
NC_000913.3_46	iSSON_1240.SSON_0056	100	159	0	0	38	196	1	159	3.25e-119	334
NC_000913.3_46	STM_v1_0.STM0087	96.9	159	5	0	38	196	1	159	4.43e-117	328
NC_000913.3_46	iSDY_1059.SDY_0071	98.1	159	3	0	38	196	1	159	2.56e-116	327
NC_000913.3_46	iYL1228.KPN_00045	92.5	159	12	0	38	196	1	159	3.90e-111	313
NC_000913.3_47	iML1515.b0049	100	280	0	0	1	280	1	280	3.82e-218	592
NC_000913.3_47	iSbBS512_1146.SbBS512_E0043	100	280	0	0	1	280	1	280	3.82e-218	592
NC_000913.3_47	iSSON_1240.SSON_0057	100	280	0	0	1	280	1	280	3.82e-218	592
NC_000913.3_47	iSF_1195.SF0046	99.6	280	1	0	1	280	1	280	1.56e-217	591
NC_000913.3_47	iSDY_1059.SDY_0074	97.5	279	7	0	1	279	1	279	3.12e-213	580
NC_000913.3_47	STM_v1_0.STM0088	93.2	279	19	0	1	279	1	279	1.03e-202	553
NC_000913.3_47	iYL1228.KPN_00046	89.0	282	29	1	1	280	1	282	6.15e-195	534
NC_000913.3_49	iAM_Pv461.PVX_101390	27.5	233	158	5	37	264	272	498	9.77e-22	94.0
NC_000913.3_49	iAM_Pc455.PCYB_147430	27.2	235	157	6	37	264	92	319	5.74e-22	93.2
NC_000913.3_49	iAM_Pb448.PBANKA_146280	28.3	233	153	6	37	264	223	446	1.31e-20	90.5
NC_000913.3_49	iAM_Pv461.PVX_085660	28.5	186	124	2	13	196	82	260	5.69e-19	85.5
NC_000913.3_49	iAM_Pf480.PF3D7_1249900	27.4	234	157	5	38	264	388	615	1.62e-18	84.7
NC_000913.3_50	iML1515.b0052	100	329	0	0	1	329	1	329	2.86e-240	652
NC_000913.3_50	iSSON_1240.SSON_0060	98.5	329	5	0	1	329	1	329	9.19e-237	644
NC_000913.3_50	iSbBS512_1146.SbBS512_E0046	98.2	329	6	0	1	329	1	329	5.31e-236	642
NC_000913.3_50	iSF_1195.SF0049	97.6	329	8	0	1	329	1	329	1.78e-234	638
NC_000913.3_50	iSDY_1059.SDY_0077	97.3	329	9	0	1	329	1	329	8.44e-233	634
NC_000913.3_50	STM_v1_0.STM0091	92.7	329	24	0	1	329	1	329	1.32e-220	603
NC_000913.3_52	iML1515.b0054	100	784	0	0	1	784	1	784	0.0	1616
NC_000913.3_52	iSSON_1240.SSON_0062	99.9	784	1	0	1	784	1	784	0.0	1614
NC_000913.3_52	iSF_1195.SF0051	99.6	784	3	0	1	784	1	784	0.0	1607
NC_000913.3_52	iSbBS512_1146.SbBS512_E0048	99.5	784	4	0	1	784	1	784	0.0	1607
NC_000913.3_52	iSDY_1059.SDY_0079	99.4	784	5	0	1	784	1	784	0.0	1604
NC_000913.3_56	iSDY_1059.SDY_2837	37.0	227	119	7	9	216	79	300	3.06e-31	116
NC_000913.3_56	iSF_1195.SF2653	36.3	226	122	7	9	216	79	300	4.46e-30	113
NC_000913.3_56	iSSON_1240.SSON_2720	36.3	226	122	7	9	216	79	300	4.46e-30	113
NC_000913.3_56	iSbBS512_1146.SbBS512_E2975	36.3	226	122	7	9	216	79	300	6.23e-30	112
NC_000913.3_56	iNF517.LLMG_RS07670	33.3	213	130	4	14	217	77	286	2.96e-29	110
NC_000913.3_56	STM_v1_0.STM2662	36.7	221	118	7	14	216	84	300	1.75e-28	108
NC_000913.3_59	iML1515.b0061	100	231	0	0	1	231	1	231	1.65e-174	478
NC_000913.3_59	iSSON_1240.SSON_0067	99.6	231	1	0	1	231	1	231	4.74e-174	477
NC_000913.3_59	iSF_1195.SF0056	99.6	231	1	0	1	231	1	231	6.74e-174	476
NC_000913.3_59	iSDY_1059.SDY_0088	99.1	231	2	0	1	231	1	231	1.36e-173	476
NC_000913.3_59	iSbBS512_1146.SbBS512_E0053	99.1	231	2	0	1	231	1	231	7.87e-173	474
NC_000913.3_59	STM_v1_0.STM0101	96.5	231	8	0	1	231	1	231	3.60e-169	464
NC_000913.3_59	iYL1228.KPN_00060	92.6	231	17	0	1	231	1	231	7.80e-164	451
NC_000913.3_60	iML1515.b0062	100	500	0	0	1	500	1	500	0.0	1033
NC_000913.3_60	iSSON_1240.SSON_0068	99.6	500	2	0	1	500	1	500	0.0	1030
NC_000913.3_60	iSDY_1059.SDY_0089	99.6	500	2	0	1	500	1	500	0.0	1029
NC_000913.3_60	iSbBS512_1146.SbBS512_E0054	99.4	500	3	0	1	500	1	500	0.0	1026
NC_000913.3_60	STM_v1_0.STM0102	95.6	500	22	0	1	500	1	500	0.0	994
NC_000913.3_60	iYL1228.KPN_00061	91.8	500	41	0	1	500	1	500	0.0	960
NC_000913.3_61	iML1515.b0063	100	566	0	0	1	566	1	566	0.0	1139
NC_000913.3_61	iSF_1195.SF0058	99.3	566	4	0	1	566	1	566	0.0	1129
NC_000913.3_61	iSbBS512_1146.SbBS512_E0055	99.1	566	5	0	1	566	1	566	0.0	1126
NC_000913.3_61	iSSON_1240.SSON_0069	98.8	566	7	0	1	566	1	566	0.0	1123
NC_000913.3_61	iSDY_1059.SDY_0090	98.6	566	8	0	1	566	1	566	0.0	1117
NC_000913.3_61	STM_v1_0.STM0103	91.6	557	47	0	1	557	1	557	0.0	1042
NC_000913.3_64	iML1515.b0066	100	232	0	0	1	232	1	232	6.93e-163	449
NC_000913.3_64	iSSON_1240.SSON_0072	97.4	232	6	0	1	232	1	232	1.50e-157	435
NC_000913.3_64	iSbBS512_1146.SbBS512_E0058	97.0	232	7	0	1	232	1	232	8.68e-157	433
NC_000913.3_64	iSDY_1059.SDY_0093	96.6	232	8	0	1	232	1	232	7.13e-156	431
NC_000913.3_64	iSF_1195.SF0061	95.7	232	10	0	1	232	1	232	4.12e-155	429
NC_000913.3_65	iML1515.b0067	100	536	0	0	1	536	1	536	0.0	1034
NC_000913.3_65	iSF_1195.SF0062	98.7	536	7	0	1	536	1	536	0.0	1023
NC_000913.3_65	iSbBS512_1146.SbBS512_E0059	98.1	536	10	0	1	536	1	536	0.0	1016
NC_000913.3_65	iSSON_1240.SSON_0073	97.6	536	13	0	1	536	1	536	0.0	1013
NC_000913.3_65	iSDY_1059.SDY_0094	97.4	536	14	0	1	536	1	536	0.0	1011
NC_000913.3_65	STM_v1_0.STM0107	89.6	536	56	0	1	536	1	536	0.0	945
NC_000913.3_66	iML1515.b0068	100	327	0	0	1	327	1	327	2.66e-244	662
NC_000913.3_66	iSDY_1059.SDY_0095	99.7	327	1	0	1	327	1	327	1.08e-243	661
NC_000913.3_66	iSF_1195.SF0063	98.8	327	4	0	1	327	1	327	7.32e-242	656
NC_000913.3_66	iSbBS512_1146.SbBS512_E0060	98.8	327	4	0	1	327	1	327	1.48e-241	655
NC_000913.3_66	iSSON_1240.SSON_0074	98.2	327	6	0	1	327	1	327	3.48e-240	652
NC_000913.3_66	STM_v1_0.STM0108	91.4	327	28	0	1	327	1	327	1.43e-223	610
NC_000913.3_69	iML1515.b0070	100	392	0	0	1	392	1	392	1.44e-274	744
NC_000913.3_69	iSF_1195.SF0065	98.2	392	7	0	1	392	1	392	1.55e-269	732
NC_000913.3_69	iSSON_1240.SSON_0076	99.7	371	1	0	1	371	1	371	1.62e-259	706
NC_000913.3_70	iML1515.b0071	100	201	0	0	1	201	1	201	5.84e-151	416
NC_000913.3_70	iSbBS512_1146.SbBS512_E0065	100	201	0	0	1	201	1	201	5.84e-151	416
NC_000913.3_70	iSSON_1240.SSON_0078	100	201	0	0	1	201	1	201	5.84e-151	416
NC_000913.3_70	iSF_1195.SF0066	99.5	201	1	0	1	201	1	201	1.67e-150	415
NC_000913.3_70	iSDY_1059.SDY_0098	100	200	0	0	1	200	1	200	4.80e-150	414
NC_000913.3_70	STM_v1_0.STM0110	92.0	200	16	0	1	200	1	200	5.34e-138	383
NC_000913.3_71	iML1515.b0072	100	466	0	0	1	466	1	466	0.0	926
NC_000913.3_71	iSbBS512_1146.SbBS512_E0066	100	466	0	0	1	466	1	466	0.0	926
NC_000913.3_71	iSF_1195.SF0067	99.8	466	1	0	1	466	1	466	0.0	924
NC_000913.3_71	iSDY_1059.SDY_0099	99.6	466	2	0	1	466	1	466	0.0	922
NC_000913.3_71	iSSON_1240.SSON_0079	99.4	466	3	0	1	466	1	466	0.0	921
NC_000913.3_71	iYL1228.KPN_00078	97.4	466	12	0	1	466	1	466	0.0	904
NC_000913.3_71	STM_v1_0.STM0111	94.6	466	25	0	1	466	1	466	0.0	881
NC_000913.3_72	iML1515.b0073	100	363	0	0	1	363	1	363	2.45e-265	719
NC_000913.3_72	iSbBS512_1146.SbBS512_E0067	99.7	363	1	0	1	363	1	363	9.98e-265	717
NC_000913.3_72	iSSON_1240.SSON_0080	99.4	363	2	0	1	363	2	364	2.44e-263	714
NC_000913.3_72	iSF_1195.SF0068	99.2	363	3	0	1	363	2	364	4.04e-262	711
NC_000913.3_72	iSDY_1059.SDY_0100	99.2	363	3	0	1	363	2	364	5.75e-262	710
NC_000913.3_72	STM_v1_0.STM0112	94.5	363	20	0	1	363	1	363	1.49e-250	681
NC_000913.3_72	iYL1228.KPN_00079	93.4	363	24	0	1	363	1	363	2.76e-246	671
NC_000913.3_73	iML1515.b0074	100	523	0	0	1	523	1	523	0.0	1011
NC_000913.3_73	iSbBS512_1146.SbBS512_E0068	99.8	523	1	0	1	523	1	523	0.0	1010
NC_000913.3_73	iSDY_1059.SDY_0101	99.6	523	2	0	1	523	1	523	0.0	1008
NC_000913.3_73	iSSON_1240.SSON_0081	99.6	523	2	0	1	523	1	523	0.0	1008
NC_000913.3_73	iSF_1195.SF0069	99.4	523	3	0	1	523	1	523	0.0	1007
NC_000913.3_73	iYL1228.KPN_00080	92.9	523	37	0	1	523	1	523	0.0	961
NC_000913.3_73	STM_v1_0.STM0113	92.9	523	37	0	1	523	1	523	0.0	954
NC_000913.3_75	iML1515.b0077	100	574	0	0	1	574	1	574	0.0	1144
NC_000913.3_75	iSSON_1240.SSON_0084	99.7	574	2	0	1	574	1	574	0.0	1138
NC_000913.3_75	iSDY_1059.SDY_0107	99.1	574	5	0	1	574	1	574	0.0	1130
NC_000913.3_75	iSF_1195.SF0072	99.0	574	6	0	1	574	29	602	0.0	1127
NC_000913.3_75	iYL1228.KPN_00082	91.5	574	49	0	1	574	1	574	0.0	1055
NC_000913.3_76	iML1515.b0078	100	163	0	0	1	163	1	163	1.62e-109	308
NC_000913.3_76	iSF_1195.SF0073	99.4	163	1	0	1	163	1	163	1.89e-108	305
NC_000913.3_76	iSSON_1240.SSON_0085	98.2	163	3	0	1	163	1	163	1.27e-106	301
NC_000913.3_76	iSDY_1059.SDY_0108	98.8	162	2	0	1	162	1	162	1.81e-106	300
NC_000913.3_76	iYL1228.KPN_00083	95.1	163	8	0	1	163	1	163	1.05e-105	298
NC_000913.3_79	iNF517.LLMG_RS08455	41.3	315	169	7	5	310	3	310	1.30e-66	211
NC_000913.3_81	iML1515.b0084	100	588	0	0	1	588	1	588	0.0	1154
NC_000913.3_81	iSbBS512_1146.SbBS512_E0077	100	588	0	0	1	588	1	588	0.0	1154
NC_000913.3_81	iSDY_1059.SDY_0114	100	588	0	0	1	588	1	588	0.0	1154
NC_000913.3_81	iSSON_1240.SSON_0092	99.8	588	1	0	1	588	1	588	0.0	1151
NC_000913.3_81	iSF_1195.SF0081	99.7	588	2	0	1	588	1	588	0.0	1149
NC_000913.3_81	STM_v1_0.STM0122	96.3	588	22	0	1	588	1	588	0.0	1123
NC_000913.3_81	iYL1228.KPN_00088	93.9	588	36	0	1	588	1	588	0.0	1095
NC_000913.3_82	iML1515.b0085	100	495	0	0	1	495	1	495	0.0	986
NC_000913.3_82	iSF_1195.SF0082	99.4	495	3	0	1	495	1	495	0.0	979
NC_000913.3_82	iSDY_1059.SDY_0115	98.8	495	6	0	1	495	1	495	0.0	975
NC_000913.3_82	iSbBS512_1146.SbBS512_E0078	98.6	495	7	0	1	495	1	495	0.0	974
NC_000913.3_82	iSSON_1240.SSON_0093	98.8	497	4	1	1	495	1	497	0.0	974
NC_000913.3_82	iYL1228.KPN_00089	91.7	495	41	0	1	495	1	495	0.0	909
NC_000913.3_82	STM_v1_0.STM0123	91.7	495	41	0	1	495	1	495	0.0	905
NC_000913.3_83	iML1515.b0086	100	452	0	0	1	452	1	452	2.44e-317	858
NC_000913.3_83	iSbBS512_1146.SbBS512_E0079	99.8	452	1	0	1	452	1	452	2.00e-316	855
NC_000913.3_83	iSSON_1240.SSON_0094	99.8	452	1	0	1	452	1	452	2.00e-316	855
NC_000913.3_83	iSDY_1059.SDY_0116	99.6	452	2	0	1	452	1	452	2.34e-315	853
NC_000913.3_83	iSF_1195.SF0083	99.1	452	4	0	1	452	1	452	5.50e-314	849
NC_000913.3_84	iML1515.b0087	100	360	0	0	1	360	1	360	3.08e-262	711
NC_000913.3_84	iSbBS512_1146.SbBS512_E0080	100	360	0	0	1	360	1	360	3.08e-262	711
NC_000913.3_84	iSF_1195.SF0084	100	360	0	0	1	360	1	360	3.08e-262	711
NC_000913.3_84	iSSON_1240.SSON_0095	100	360	0	0	1	360	1	360	3.08e-262	711
NC_000913.3_84	iSDY_1059.SDY_0117	99.7	360	1	0	1	360	1	360	1.25e-261	709
NC_000913.3_84	STM_v1_0.STM0125	97.8	360	8	0	1	360	1	360	8.12e-258	699
NC_000913.3_84	iYL1228.KPN_00091	97.2	360	10	0	1	360	1	360	4.69e-257	697
NC_000913.3_84	iPC815.YPO0552	89.7	360	37	0	1	360	1	360	7.81e-240	654
NC_000913.3_85	iML1515.b0088	100	438	0	0	1	438	1	438	3.78e-319	861
NC_000913.3_85	iSDY_1059.SDY_0118	99.5	438	2	0	1	438	1	438	5.80e-318	858
NC_000913.3_85	iSF_1195.SF0085	99.5	438	2	0	1	438	1	438	5.80e-318	858
NC_000913.3_85	iSbBS512_1146.SbBS512_E0081	99.3	438	3	0	1	438	1	438	7.82e-316	853
NC_000913.3_85	iSSON_1240.SSON_0096	99.1	438	4	0	1	438	1	438	2.61e-314	849
NC_000913.3_85	STM_v1_0.STM0126	92.5	438	33	0	1	438	1	438	3.06e-297	806
